"","ID_RELACION","ID_ESCUELA","CODIGO_COMUNA","LATITUD","LONGITUD"
"9211",NA,18205,8108,"-36.8937200","-73.1388300"
"9212",NA,18206,8101,"-36.8069400","-73.0296800"
"9213",NA,18207,8411,"-36.9198100","-71.4792200"
"9214",NA,18208,8304,"-37.2867850","-72.7092200"
"9215",NA,18209,8110,"-36.7608380","-73.0834660"
"9216",NA,18210,8110,"-36.7136300","-73.1299500"
"9217",NA,18211,8108,"-36.7226600","-73.1293000"
"9218",NA,18212,8101,"-36.8249700","-73.0434900"
"9219",NA,18213,8305,"-37.7369270","-72.2425840"
"9220",NA,18214,8401,"-36.6415900","-72.0819200"
"9221",NA,18216,8402,"-36.7536300","-72.2963100"
"9222",NA,18218,8108,"-36.7316900","-73.1286540"
"9223",NA,18219,8404,"-36.5152740","-72.7145200"
"9224",NA,18220,8421,"-37.1702900","-72.0706700"
"9225",NA,18222,8301,"-37.4493700","-72.3345700"
"9226",NA,18223,8101,"-36.8266600","-73.0661540"
"9227",NA,18224,8108,"-36.7407230","-73.1280100"
"9228",NA,18225,8416,"-36.4335000","-71.9486540"
"9229",NA,18226,8301,"-37.4782870","-72.3547700"
"9230",NA,18227,8203,"-37.8015200","-73.3904950"
"9231",NA,18228,8301,"-37.4568400","-72.3456700"
"9232",NA,18230,8313,NA,NA
"9233",NA,18231,8418,"-36.8895500","-72.0924900"
"9234",NA,18233,8102,NA,NA
"9235",NA,18234,8302,"-37.3311000","-71.6739960"
"9236",NA,18235,8110,"-36.7698670","-73.0828200"
"9237",NA,18236,8101,"-36.8142200","-73.0332200"
"9238",NA,18237,8108,"-36.8672200","-73.1422500"
"9239",NA,18238,8108,"-36.8489570","-73.1398300"
"9240",NA,18239,8103,"-36.9700620","-73.0222800"
"9241",NA,18240,8112,"-36.7958700","-73.0887800"
"9242",NA,18241,8110,"-36.7788960","-73.0821700"
"9243",NA,18243,8405,"-36.6302870","-71.8247500"
"9244",NA,18244,8102,"-36.9918270","-73.1661280"
"9245",NA,18245,8404,"-36.5243070","-72.7138200"
"9246",NA,18247,8101,"-36.8151470","-73.0265800"
"9247",NA,18248,8102,NA,NA
"9248",NA,18249,8301,"-37.4395600","-72.3228800"
"9249",NA,18250,8105,"-36.9848980","-72.9399640"
"9250",NA,18251,8401,"-36.6506200","-72.0811500"
"9251",NA,18252,8407,"-36.9078700","-72.0299150"
"9252",NA,18253,8301,"-37.4857750","-72.3426060"
"9253",NA,18254,8110,"-36.7879300","-73.0815100"
"9254",NA,18255,8102,"-36.9792400","-73.1621800"
"9255",NA,19630,8102,NA,NA
"9256",NA,19902,9206,"-38.0329150","-72.7297060"
"9257",NA,19904,9109,"-39.3041200","-72.4126860"
"9258",NA,19906,9108,"-38.5345320","-72.4348380"
"9259",NA,19907,9101,"-38.7387500","-72.5826200"
"9260",NA,19908,9101,"-38.7408400","-72.6352430"
"9261",NA,19910,9121,"-38.5029040","-72.9128650"
"9262",NA,19911,9111,"-38.8208750","-72.9771170"
"9263",NA,19912,9119,"-38.8113440","-72.2645450"
"9264",NA,19913,9206,"-37.9781380","-72.8398700"
"9265",NA,19914,9119,"-38.6708070","-72.2302900"
"9266",NA,19918,9202,"-37.9504200","-72.4433600"
"9267",NA,19919,9102,"-38.7272290","-73.1402890"
"9268",NA,19921,9120,"-39.2769510","-72.2361860"
"9269",NA,19922,9108,"-38.6340430","-72.4551630"
"9270",NA,19923,9101,"-38.7444920","-72.5813960"
"9271",NA,19925,9102,"-38.7118960","-73.1627630"
"9272",NA,19926,9101,"-38.7472150","-72.6078700"
"9273",NA,19927,9110,"-38.8543060","-71.6970130"
"9274",NA,19928,9102,"-38.6088940","-73.4483640"
"9275",NA,19930,9117,"-38.9124770","-72.9268720"
"9276",NA,19931,9106,"-38.4129370","-72.7761150"
"9277",NA,19933,9114,"-38.9868160","-72.6337900"
"9278",NA,19934,9112,"-38.8332240","-72.5667960"
"9279",NA,19944,9101,"-38.7288180","-72.6261140"
"9280",NA,19945,9208,"-38.0331080","-73.0688500"
"9281",NA,19947,9120,"-39.2982100","-72.2242540"
"9282",NA,19948,9102,"-38.6346780","-73.3237080"
"9283",NA,19949,9102,"-38.6583090","-73.3047040"
"9284",NA,19950,9203,"-38.4389960","-71.8922780"
"9285",NA,19951,9117,"-38.9351540","-73.1329540"
"9286",NA,19952,9201,"-37.8028030","-72.6943890"
"9287",NA,19953,9111,"-38.7416590","-72.9779100"
"9288",NA,19954,9102,"-38.7129490","-73.1639470"
"9289",NA,19958,9205,"-38.6584790","-71.3860260"
"9290",NA,19959,9101,"-38.7367440","-72.5929700"
"9291",NA,19960,9101,"-38.7324210","-72.5900850"
"9292",NA,19962,9120,"-39.2683660","-72.2378880"
"9293",NA,19964,9112,"-38.7579960","-72.5895400"
"9294",NA,19965,9206,"-37.9826200","-72.8299010"
"9295",NA,19968,9114,"-38.9902650","-72.6337590"
"9296",NA,19969,9101,"-38.7373920","-72.6257800"
"9297",NA,19972,9201,"-37.7971500","-72.7060570"
"9298",NA,19973,9101,"-38.7289730","-72.5659100"
"9299",NA,19974,9101,"-38.7063920","-72.6394910"
"9300",NA,19975,9201,"-37.7982350","-72.7159510"
"9301",NA,19976,9203,"-38.3895130","-71.9739420"
"9302",NA,19981,9101,"-38.7346420","-72.6200710"
"9303",NA,19983,9101,"-38.7597410","-72.6384600"
"9304",NA,19984,9112,"-38.7628110","-72.5952960"
"9305",NA,19990,9101,NA,NA
"9306",NA,19993,9201,"-37.8092700","-72.6924600"
"9307",NA,19996,9115,"-39.3228330","-71.7319000"
"9308",NA,19998,9210,"-38.3145780","-72.6410150"
"9309",NA,19999,9205,"-38.7012610","-71.2996250"
"9310",NA,20001,9112,"-38.7565350","-72.5951600"
"9311",NA,20002,9101,"-38.7199500","-72.6106500"
"9312",NA,20008,9211,"-38.2426080","-72.3265430"
"9313",NA,20009,9210,"-38.2491000","-72.6700910"
"9314",NA,20010,9111,"-38.7418580","-72.9550370"
"9315",NA,20011,9101,"-38.7414970","-72.5861360"
"9316",NA,20012,9101,"-38.7375680","-72.5848100"
"9317",NA,20013,9101,"-38.6602910","-72.7375850"
"9318",NA,20015,9117,"-38.9065090","-72.8877990"
"9319",NA,20016,9101,"-38.7138670","-72.6244980"
"9320",NA,20019,9101,"-38.7643870","-72.7531650"
"9321",NA,20024,9117,"-38.9907700","-73.2788430"
"9322",NA,20025,9101,"-38.7423840","-72.6229000"
"9323",NA,20026,9102,"-38.7037950","-73.3873130"
"9324",NA,20027,9102,"-38.6517170","-73.1827700"
"9325",NA,20029,9106,"-38.5718190","-72.7605850"
"9326",NA,20030,9111,"-38.7435460","-72.9454100"
"9327",NA,20033,9116,"-38.8925110","-73.3479980"
"9328",NA,20037,9101,"-38.7538030","-72.6258770"
"9329",NA,20041,9120,"-39.3175470","-72.2354010"
"9330",NA,20042,9201,"-37.8170660","-72.6736340"
"9331",NA,20043,9111,"-38.7509650","-72.9419600"
"9332",NA,20044,9101,"-38.7386780","-72.5879060"
"9333",NA,20046,9112,"-38.7591180","-72.5962370"
"9334",NA,20047,9101,"-38.7477070","-72.5872000"
"9335",NA,20048,9101,"-38.7293600","-72.6220800"
"9336",NA,20051,9111,"-38.7662290","-72.9572560"
"9337",NA,20052,9211,"-38.2397790","-72.3205300"
"9338",NA,20053,9117,"-39.0709370","-73.2296880"
"9339",NA,20054,9111,"-38.6828940","-73.0242450"
"9340",NA,20058,9210,"-38.2525560","-72.6679400"
"9341",NA,20060,9115,"-39.2830500","-71.9792900"
"9342",NA,20063,9101,"-38.7348980","-72.5852050"
"9343",NA,20064,9112,"-38.7625460","-72.5992590"
"9344",NA,20065,9112,"-38.7744870","-72.5945300"
"9345",NA,20066,9101,"-38.7439270","-72.5844960"
"9346",NA,20067,9112,"-38.7933990","-72.6101700"
"9347",NA,20068,9201,"-37.7929150","-72.7111390"
"9348",NA,20070,9101,"-38.7441020","-72.5785140"
"9349",NA,20071,9103,"-38.9449920","-72.0385080"
"9350",NA,20073,9103,"-38.9440770","-72.0256800"
"9351",NA,20074,9119,"-38.6883060","-72.3682930"
"9352",NA,20075,9102,"-38.6607480","-73.1821400"
"9353",NA,20078,9101,"-38.7371560","-72.5937400"
"9354",NA,20080,9117,"-38.9412780","-73.0571020"
"9355",NA,20081,9102,"-38.6697730","-73.1815000"
"9356",NA,20082,9201,"-37.8048500","-72.7091690"
"9357",NA,20084,9105,"-38.8813320","-72.5553850"
"9358",NA,20085,9101,"-38.7225620","-72.6379150"
"9359",NA,20087,9207,"-38.3035730","-72.9385360"
"9360",NA,20088,9102,"-38.6788060","-73.1808700"
"9361",NA,20089,9119,"-38.6973340","-72.3675500"
"9362",NA,20090,9114,"-38.9940810","-72.6245170"
"9363",NA,20091,9101,"-38.7401880","-72.6510340"
"9364",NA,20094,9117,"-39.0057150","-73.1241930"
"9365",NA,20095,9120,"-39.1587300","-72.2847680"
"9366",NA,20096,9101,"-38.7232260","-72.5770000"
"9367",NA,20097,9120,"-39.1677600","-72.2840200"
"9368",NA,20098,9205,"-38.2028970","-71.1830650"
"9369",NA,20099,9119,"-38.6795980","-72.4779230"
"9370",NA,20100,9101,"-38.7301400","-72.5667300"
"9371",NA,20102,9101,"-38.7391700","-72.5660200"
"9372",NA,20103,9207,"-38.1937450","-72.9954700"
"9373",NA,20106,9210,"-38.2615850","-72.6672400"
"9374",NA,20108,9202,"-37.8736920","-72.4521500"
"9375",NA,20113,9113,"-38.4189000","-72.2883090"
"9376",NA,20114,9101,"-38.7562170","-72.6343210"
"9377",NA,20117,9106,"-38.4857000","-72.8695430"
"9378",NA,20119,9111,"-38.7580330","-72.9126410"
"9379",NA,20120,9111,"-38.7447360","-72.9505030"
"9380",NA,20121,9115,"-39.2818210","-71.9607250"
"9381",NA,20122,9101,"-38.7327270","-72.5851490"
"9382",NA,20127,9112,"-38.7593630","-72.5924950"
"9383",NA,20129,9101,"-38.7332710","-72.5996170"
"9384",NA,20131,9101,"-38.7390480","-72.5990000"
"9385",NA,20132,9114,"-38.9841360","-72.6434820"
"9386",NA,20133,9119,"-38.6699310","-72.2196110"
"9387",NA,20135,9111,"-38.7226990","-72.9889980"
"9388",NA,20136,9201,"-37.8072120","-72.7133540"
"9389",NA,20137,9101,"-38.7147020","-72.6533910"
"9390",NA,20139,9115,"-39.2826240","-71.9424530"
"9391",NA,20140,9101,"-38.7341540","-72.5684610"
"9392",NA,20141,9211,"-38.3348030","-72.3785060"
"9393",NA,20142,9205,"-38.5356620","-71.2658100"
"9394",NA,20144,9102,"-38.6878360","-73.1802400"
"9395",NA,20145,9102,"-38.6968600","-73.1795960"
"9396",NA,20147,9104,"-39.0892560","-71.4734400"
"9397",NA,20150,9206,"-38.0890480","-72.6290440"
"9398",NA,20151,9112,"-38.7679020","-72.5951200"
"9399",NA,20152,9202,"-37.9095410","-72.3845630"
"9400",NA,20153,9115,"-39.3054660","-71.8724480"
"9401",NA,20154,9111,"-38.7452740","-72.9471920"
"9402",NA,20155,9101,"-38.7405930","-72.5859600"
"9403",NA,20156,9101,"-38.7368100","-72.6315160"
"9404",NA,20158,9120,"-39.2828760","-72.2233870"
"9405",NA,20159,9101,"-38.7574790","-72.6621280"
"9406",NA,20161,9108,"-38.5378670","-72.4302390"
"9407",NA,20162,9211,"-38.2244200","-72.3246040"
"9408",NA,20164,9113,"-38.4309670","-72.3907750"
"9409",NA,20165,9109,"-39.3653660","-72.6349900"
"9410",NA,20167,9115,"-39.2777680","-71.9632110"
"9411",NA,20168,9108,"-38.5447650","-72.4308850"
"9412",NA,20173,9101,"-38.7580690","-72.6509910"
"9413",NA,20175,9106,"-38.4121820","-72.7825180"
"9414",NA,20176,9101,"-38.7340930","-72.6071900"
"9415",NA,20178,9112,"-38.7746620","-72.6043900"
"9416",NA,20179,9109,"-39.3221780","-72.4112240"
"9417",NA,20180,9101,"-38.7431220","-72.6064800"
"9418",NA,20181,9101,"-38.7317280","-72.6003350"
"9419",NA,20182,9103,"-38.9306010","-72.0182020"
"9420",NA,20183,9116,"-38.7985140","-73.3711450"
"9421",NA,20184,9112,"-38.7572050","-72.5926620"
"9422",NA,20186,9111,"-38.7400760","-72.9408830"
"9423",NA,20187,9117,"-39.1528740","-73.1796430"
"9424",NA,20189,9101,"-38.7089100","-72.6249190"
"9425",NA,20190,9116,"-38.7870070","-73.3940150"
"9426",NA,20192,9111,"-38.7041300","-72.8990300"
"9427",NA,20193,9112,"-38.8084830","-72.6312500"
"9428",NA,20194,9210,"-38.2497920","-72.6668210"
"9429",NA,20195,9112,"-38.8175130","-72.6305500"
"9430",NA,20196,9108,"-38.5537950","-72.4301600"
"9431",NA,20197,9101,"-38.7497900","-72.5989150"
"9432",NA,20200,9106,"-38.4172300","-72.7773000"
"9433",NA,20201,9211,NA,NA
"9434",NA,20202,9208,"-38.0316600","-73.0700750"
"9435",NA,20203,9101,"-38.7456320","-72.6066500"
"9436",NA,20204,9120,"-39.2792700","-72.2276800"
"9437",NA,20205,9112,"-38.9041920","-72.4238930"
"9438",NA,20206,9108,"-38.5628240","-72.4294300"
"9439",NA,20208,9111,"-38.7131600","-72.8983600"
"9440",NA,20209,9115,"-39.2869980","-71.9443760"
"9441",NA,20212,9101,"-38.7345930","-72.6073070"
"9442",NA,20213,9120,"-39.2945470","-72.2312690"
"9443",NA,20214,9101,"-38.7351040","-72.5893800"
"9444",NA,20215,9204,"-38.1269530","-72.3222050"
"9445",NA,20216,9101,"-38.7441330","-72.5886700"
"9446",NA,20218,9101,"-38.7378980","-72.6096870"
"9447",NA,20219,9110,"-38.8441350","-71.6927360"
"9448",NA,20221,9111,"-38.7221900","-72.8976900"
"9449",NA,20222,9111,"-38.6663910","-72.9706450"
"9450",NA,20223,9101,"-38.7380520","-72.6071000"
"9451",NA,20225,9101,"-38.7470800","-72.6063900"
"9452",NA,20226,9101,"-38.7246090","-72.5619700"
"9453",NA,20227,9120,"-39.3692660","-72.2131620"
"9454",NA,20228,9201,"-37.8162460","-72.7126600"
"9455",NA,20230,9101,"-38.7591700","-72.6320950"
"9456",NA,20231,9101,"-38.7340970","-72.6071970"
"9457",NA,20232,9121,"-38.5119320","-72.9121900"
"9458",NA,20233,9101,"-38.7431220","-72.6064800"
"9459",NA,20234,9101,"-38.7155840","-72.6477700"
"9460",NA,20235,9101,"-38.7358490","-72.6435970"
"9461",NA,20237,9101,"-38.7422260","-72.6331700"
"9462",NA,20239,9211,NA,NA
"9463",NA,20240,9203,"-38.3985400","-71.9731600"
"9464",NA,20242,9209,"-37.6816400","-72.5814500"
"9465",NA,20243,9101,"-38.7512550","-72.6324600"
"9466",NA,20244,9101,"-38.7602840","-72.6317600"
"9467",NA,20245,9107,"-39.1095300","-72.6698500"
"9468",NA,20246,9101,NA,NA
"9469",NA,20247,9108,"-38.5718540","-72.4286960"
"9470",NA,20248,9102,"-38.6483200","-73.2937300"
"9471",NA,20250,9101,"-38.7344260","-72.6076940"
"9472",NA,20251,9111,"-38.6754200","-72.9699860"
"9473",NA,20252,9101,"-38.7573390","-72.6318850"
"9474",NA,20256,9108,"-38.5808830","-72.4279700"
"9475",NA,20257,9111,"-38.6844500","-72.9693200"
"9476",NA,20258,9101,"-38.7662280","-72.7566100"
"9477",NA,20259,9102,"-38.5578800","-73.0436700"
"9478",NA,20260,9120,"-39.4482500","-72.2102400"
"9479",NA,20261,9101,"-38.7352330","-72.5901100"
"9480",NA,20262,9101,"-38.7349500","-72.6253100"
"9481",NA,20263,9120,"-39.3079300","-72.2077000"
"9482",NA,20264,9206,"-37.9815030","-72.8286060"
"9483",NA,20265,9101,"-38.7460250","-72.5803300"
"9484",NA,20266,9101,"-38.7403680","-72.6030400"
"9485",NA,20267,9101,"-38.7235570","-72.5614240"
"9486",NA,20268,9109,"-39.3696940","-72.6336000"
"9487",NA,20270,9101,"-38.7395740","-72.5866100"
"9488",NA,20271,9119,"-38.6687300","-72.2288000"
"9489",NA,20273,9112,NA,NA
"9490",NA,20274,9101,"-38.7564850","-72.6564900"
"9491",NA,20275,9120,"-39.2978530","-72.2343030"
"9492",NA,20276,9108,"-38.5385520","-72.4271780"
"9493",NA,20277,9111,"-38.7394300","-72.9570950"
"9494",NA,20278,9120,"-39.2775200","-72.2269230"
"9495",NA,20279,9112,NA,NA
"9496",NA,20281,9119,NA,NA
"9497",NA,20282,9112,NA,NA
"9498",NA,20283,9107,"-39.1037100","-72.6716880"
"9499",NA,20284,9118,NA,NA
"9500",NA,20285,9121,NA,NA
"9501",NA,20287,9201,"-37.7980140","-72.7164150"
"9502",NA,20288,9101,"-38.7321890","-72.6127580"
"9503",NA,20289,9121,NA,NA
"9504",NA,20290,9114,NA,NA
"9505",NA,20291,9101,"-38.7254970","-72.5669140"
"9506",NA,20292,8101,NA,NA
"9507",NA,20293,8202,NA,NA
"9508",NA,22004,10301,"-40.5327580","-73.0749520"
"9509",NA,22007,10301,"-40.5645280","-73.1127280"
"9510",NA,22009,10101,"-41.4505030","-72.9571390"
"9511",NA,22010,10202,"-41.8747910","-73.8278120"
"9512",NA,22012,10106,"-41.3964230","-73.4609140"
"9513",NA,22013,10201,"-42.4759030","-73.7628500"
"9514",NA,22014,14101,"-39.8229370","-73.2385810"
"9515",NA,22016,14203,"-40.2992730","-72.0922540"
"9516",NA,22019,10101,"-41.4787150","-72.9693780"
"9517",NA,22020,10201,"-42.4329500","-73.7661000"
"9518",NA,22021,10304,"-40.6833440","-72.5996300"
"9519",NA,22022,10105,"-41.1324740","-73.0625630"
"9520",NA,22024,14107,"-40.0729600","-72.6137220"
"9521",NA,22025,14108,"-39.5875000","-72.0052890"
"9522",NA,22027,10403,"-41.9675670","-72.4692410"
"9523",NA,22029,10301,"-40.5779770","-73.1283250"
"9524",NA,22041,10202,"-41.8643430","-73.8261340"
"9525",NA,22042,10202,"-41.8424280","-73.5043220"
"9526",NA,22048,10108,"-41.5850390","-73.6257050"
"9527",NA,22049,10108,"-41.5836890","-73.6523990"
"9528",NA,22050,10302,"-40.9741220","-72.8819140"
"9529",NA,22051,14101,"-39.8429220","-73.2405600"
"9530",NA,22062,14201,"-40.3031930","-73.0056180"
"9531",NA,22065,10201,"-42.4826860","-73.7724840"
"9532",NA,22066,10108,"-41.6161700","-73.5992100"
"9533",NA,22070,10304,"-40.6848600","-72.5908500"
"9534",NA,22072,10207,"-42.9252670","-73.4309830"
"9535",NA,22077,14201,"-40.3386310","-73.2570430"
"9536",NA,22078,10201,"-42.4274640","-73.7440500"
"9537",NA,22080,10301,"-40.5753790","-73.1252910"
"9538",NA,22083,10401,"-42.3874860","-72.7543800"
"9539",NA,22084,10306,"-40.6057850","-73.4683590"
"9540",NA,22086,10101,"-41.4020970","-73.1785100"
"9541",NA,22089,10202,"-41.8627050","-73.8267400"
"9542",NA,22091,14101,"-39.8252900","-73.2254900"
"9543",NA,22092,10403,"-42.0336560","-72.6011610"
"9544",NA,22093,10103,"-41.6233870","-72.3631190"
"9545",NA,22094,10201,"-42.4740480","-73.7756270"
"9546",NA,22095,14102,"-39.9641350","-73.6567280"
"9547",NA,22096,10105,"-41.0508530","-72.9935840"
"9548",NA,22097,14104,"-39.9258490","-72.8044940"
"9549",NA,22098,10208,"-43.3538570","-74.1296830"
"9550",NA,22100,10403,"-41.9726670","-72.6628090"
"9551",NA,22101,10109,"-41.3299700","-72.9715350"
"9552",NA,22103,10301,"-40.5808830","-73.1238700"
"9553",NA,22105,10104,"-41.1517920","-73.4166450"
"9554",NA,22111,14104,"-39.7429770","-72.6525920"
"9555",NA,22112,10208,"-43.2232870","-73.6186740"
"9556",NA,22113,10307,"-40.4123150","-73.0112780"
"9557",NA,22114,10301,"-40.5778750","-73.1348890"
"9558",NA,22117,10203,"-42.6199270","-73.7816500"
"9559",NA,22119,10202,"-41.8642770","-73.8305100"
"9560",NA,22125,14203,"-40.2491690","-72.1987390"
"9561",NA,22127,10101,"-41.4660600","-72.9530100"
"9562",NA,22130,10208,"-43.1138590","-73.6246120"
"9563",NA,22133,10301,"-40.5766220","-73.1052200"
"9564",NA,22134,14101,"-39.7056500","-73.3785580"
"9565",NA,22137,10301,"-40.5843800","-73.1282900"
"9566",NA,22138,10404,"-43.6488120","-71.8923770"
"9567",NA,22139,10101,"-41.4646400","-72.9652100"
"9568",NA,22140,14201,"-40.3126720","-73.0000140"
"9569",NA,22142,10208,"-43.1906760","-73.7458090"
"9570",NA,22144,10109,"-41.3083450","-72.9924780"
"9571",NA,22145,14104,"-39.8713390","-72.4923390"
"9572",NA,22146,10301,"-40.5734580","-73.1235920"
"9573",NA,22147,10201,"-42.4503100","-73.7780900"
"9574",NA,22148,14204,"-40.5629140","-72.7342320"
"9575",NA,22151,10202,"-41.8664400","-73.8200310"
"9576",NA,22153,14203,"-40.3765060","-72.1071500"
"9577",NA,22155,10201,"-42.4508560","-73.7777570"
"9578",NA,22156,10203,"-42.6209220","-73.7756900"
"9579",NA,22158,14201,"-40.2559000","-72.9481650"
"9580",NA,22159,14204,"-40.4973060","-72.5336990"
"9581",NA,22160,14101,"-39.8362280","-73.2403490"
"9582",NA,22162,14106,"-39.5324220","-72.8955470"
"9583",NA,22165,14103,"-39.5052930","-72.5995210"
"9584",NA,22172,14101,"-39.8302270","-73.2392000"
"9585",NA,22173,10201,"-42.4759000","-73.7629200"
"9586",NA,22174,10303,"-40.8783450","-73.0322050"
"9587",NA,22175,10101,"-41.4755330","-72.9611540"
"9588",NA,22176,10201,"-42.4647200","-73.7843560"
"9589",NA,22177,14101,"-39.8452220","-73.2839890"
"9590",NA,22180,14102,"-39.8935290","-73.3930380"
"9591",NA,22181,14106,"-39.5551970","-72.8421270"
"9592",NA,22184,10108,"-41.6651520","-73.6609130"
"9593",NA,22186,14104,"-39.9888490","-72.5437200"
"9594",NA,22187,10301,"-40.5711600","-73.1425900"
"9595",NA,22188,14101,"-39.8174170","-73.2398300"
"9596",NA,22189,10202,"-41.8696750","-73.8239800"
"9597",NA,22190,14104,"-39.8846760","-72.7574850"
"9598",NA,22191,10301,"-40.5734660","-73.1657240"
"9599",NA,22192,10101,"-41.4749640","-72.9825510"
"9600",NA,22194,14107,"-39.9550020","-72.9615700"
"9601",NA,22195,10101,"-41.4747340","-72.9676580"
"9602",NA,22196,10208,"-43.1153350","-73.5940620"
"9603",NA,22198,14101,"-39.8773290","-73.1264760"
"9604",NA,22200,10101,"-41.4792610","-72.9747800"
"9605",NA,22201,10301,"-40.5465280","-73.0866500"
"9606",NA,22203,10202,"-41.8200960","-73.9306930"
"9607",NA,22204,14101,"-39.8206750","-73.2414250"
"9608",NA,22207,14201,"-40.1943060","-72.6159820"
"9609",NA,22209,10108,"-41.5767860","-73.2631710"
"9610",NA,22210,10202,"-41.8661290","-73.8310730"
"9611",NA,22211,10201,"-42.4328600","-73.7654120"
"9612",NA,22214,10208,"-43.1830650","-73.6330300"
"9613",NA,22218,14106,"-39.6711090","-73.0817840"
"9614",NA,22219,14106,"-39.5111570","-72.8888340"
"9615",NA,22220,10209,"-42.2215230","-73.4564250"
"9616",NA,22221,14108,"-39.6983480","-72.4063690"
"9617",NA,22222,14202,"-40.1099070","-72.5361140"
"9618",NA,22223,10101,"-41.4789730","-72.9579580"
"9619",NA,22224,10301,"-40.5700820","-73.1237070"
"9620",NA,22225,14201,"-40.1962220","-73.0792590"
"9621",NA,22226,14101,"-39.8436990","-73.2276650"
"9622",NA,22227,14103,"-39.4531560","-72.7824450"
"9623",NA,22228,14201,"-40.0953670","-72.3748890"
"9624",NA,22229,10101,"-41.4577250","-72.9310470"
"9625",NA,22230,10301,"-40.5823880","-73.1664160"
"9626",NA,22231,14101,"-39.8287720","-73.2464630"
"9627",NA,22234,10302,"-40.9724160","-72.8846900"
"9628",NA,22236,10301,"-40.5773170","-73.1348550"
"9629",NA,22238,10301,"-40.5809100","-73.1056440"
"9630",NA,22240,14202,"-40.1305850","-72.3900450"
"9631",NA,22244,14204,"-40.5319630","-72.7140620"
"9632",NA,22245,14104,"-39.9539770","-72.7061940"
"9633",NA,22246,10301,"-40.5706840","-73.1316440"
"9634",NA,22248,10303,"-40.9112570","-73.1594160"
"9635",NA,22249,10101,"-41.4612800","-72.9602800"
"9636",NA,22251,10101,"-41.4618130","-72.9609900"
"9637",NA,22253,10102,"-41.6884130","-73.1527040"
"9638",NA,22255,10301,"-40.5792390","-73.1342480"
"9639",NA,22256,14101,"-39.8161660","-73.2390750"
"9640",NA,22257,14104,"-39.8236120","-72.5574470"
"9641",NA,22258,14106,"-39.4897590","-72.9935790"
"9642",NA,22259,14101,"-39.8335230","-73.2407000"
"9643",NA,22260,10209,"-42.1412080","-73.4765450"
"9644",NA,22261,10108,"-41.6141720","-73.5936270"
"9645",NA,22262,10106,"-41.3966750","-73.4618040"
"9646",NA,22263,10301,"-40.5846340","-73.1083630"
"9647",NA,22265,10301,"-40.5535500","-73.1540060"
"9648",NA,22267,14106,"-39.5549080","-72.9020770"
"9649",NA,22268,14104,"-39.9827010","-72.7879230"
"9650",NA,22269,14108,"-39.6645350","-71.8460340"
"9651",NA,22270,10301,"-40.5756000","-73.1328700"
"9652",NA,22271,10301,"-40.5704980","-73.1320020"
"9653",NA,22275,14101,"-39.8191470","-73.2467060"
"9654",NA,22276,10301,"-40.5779100","-73.1323550"
"9655",NA,22277,14201,"-40.2993200","-73.0745270"
"9656",NA,22279,10109,"-41.3193880","-72.6937330"
"9657",NA,22280,14202,"-40.2172160","-71.9986080"
"9658",NA,22282,10101,"-41.4612800","-72.9602800"
"9659",NA,22283,10301,"-40.5765080","-73.1235250"
"9660",NA,22284,10305,"-40.8563480","-73.3263860"
"9661",NA,22290,10201,"-42.4839740","-73.7623750"
"9662",NA,22291,14107,"-40.1277160","-72.8932700"
"9663",NA,22292,10306,"-40.2420770","-73.7007870"
"9664",NA,22293,10105,"-41.1300500","-73.0598000"
"9665",NA,22294,10301,"-40.5889050","-73.1140600"
"9666",NA,22296,10101,"-41.4711800","-72.9476850"
"9667",NA,22306,10101,"-41.4719490","-72.9323740"
"9668",NA,22307,10208,"-43.1142650","-73.6149800"
"9669",NA,22308,10101,"-41.4767400","-72.9665900"
"9670",NA,22309,10106,"-41.3948640","-73.4586130"
"9671",NA,22310,10106,"-41.2756690","-73.6842520"
"9672",NA,22312,14105,"-39.6815580","-72.9411900"
"9673",NA,22313,14107,"-40.0695540","-72.8633850"
"9674",NA,22317,14107,"-40.0634580","-72.7590030"
"9675",NA,22318,14107,"-40.0677800","-72.8693500"
"9676",NA,22319,14101,"-39.8247010","-73.2479920"
"9677",NA,22320,10301,"-40.5805550","-73.1319660"
"9678",NA,22321,14201,"-40.2920720","-73.0778960"
"9679",NA,22322,10303,"-40.9131990","-73.1621890"
"9680",NA,22323,10303,"-40.9506840","-73.5044270"
"9681",NA,22325,10205,"-42.3229870","-73.5306620"
"9682",NA,22327,10208,"-43.1223110","-73.6172190"
"9683",NA,22329,10202,"-41.8706850","-73.8285090"
"9684",NA,22330,10208,"-43.1135180","-73.6165620"
"9685",NA,22333,14101,"-39.8390870","-73.2284540"
"9686",NA,22334,10205,"-42.3772640","-73.6487160"
"9687",NA,22336,10101,"-41.4705120","-72.9495700"
"9688",NA,22337,14202,"-40.1216210","-72.3889550"
"9689",NA,22338,10105,"-41.0536130","-73.2925010"
"9690",NA,22339,14101,"-39.8415800","-73.2059720"
"9691",NA,22340,10105,"-40.9867190","-73.1172550"
"9692",NA,22342,10301,"-40.5710780","-73.1337050"
"9693",NA,22343,10102,"-41.7559610","-73.1550060"
"9694",NA,22346,10106,"-41.3439940","-73.5132840"
"9695",NA,22348,10108,"-41.6133500","-73.5809400"
"9696",NA,22349,14202,"-40.2095660","-72.1748710"
"9697",NA,22350,10208,"-43.1136800","-73.6180600"
